model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
openai_gpt_oss_20b,RANDOM,number_kind,even,29,True,True,[1478],0.0,even,0,2,2.6670750230550766e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,0,True,True,[885],0.0,odd,0,1,2.250075340270996e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,1,True,True,[169],0.0,odd,0,2,2.749962732195854e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,2,True,True,[2679],0.0,odd,0,3,3.5410048440098763e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,3,True,True,[1695],0.0,odd,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,4,True,True,[-223],0.0,odd,0,2,3.2499665394425392e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,5,True,True,[1819],0.0,odd,0,1,2.084067091345787e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,6,True,True,[1181],0.0,odd,0,3,3.5420525819063187e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,7,True,True,[2381],0.0,odd,0,1,1.915963366627693e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,8,True,True,[-5],0.0,odd,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,9,True,True,[-241],0.0,odd,0,1,1.834006980061531e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,10,True,True,[2765],0.0,odd,0,2,2.750079147517681e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,11,True,True,[-415],0.0,odd,0,2,2.625049091875553e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,12,True,True,[315],0.0,odd,0,2,2.625049091875553e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,13,True,True,[1675],0.0,odd,0,3,3.4580007195472717e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,14,True,True,[2377],0.0,odd,0,2,2.540997229516506e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,15,True,True,[2405],0.0,odd,0,2,2.540997229516506e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,16,True,True,[1905],0.0,odd,0,1,1.834006980061531e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,17,True,True,[229],0.0,odd,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,18,True,True,[2363],0.0,odd,0,3,3.4580007195472717e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,19,True,True,[2235],0.0,odd,0,1,1.7919810488820076e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,20,True,True,[1919],0.0,odd,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,21,True,True,[2561],0.0,odd,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,22,True,True,[641],0.0,odd,0,2,2.749962732195854e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,23,True,True,[2113],0.0,odd,0,2,2.625049091875553e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,24,True,True,[2513],0.0,odd,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,25,True,True,[253],0.0,odd,0,1,1.8329592421650887e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,26,True,True,[-177],0.0,odd,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,27,True,True,[2847],0.0,odd,0,1,1.999898813664913e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,28,True,True,[717],0.0,odd,0,3,3.374996595084667e-06
openai_gpt_oss_20b,RANDOM,number_kind,odd,29,True,True,[1317],0.0,odd,0,1,1.8329592421650887e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,0,True,True,[1422],0.0,positive,0,1,2.6669586077332497e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,1,True,True,[733],0.0,positive,0,1,2.0420411601662636e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,2,True,True,[2987],0.0,positive,0,1,1.8329592421650887e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,3,True,True,[649],0.0,positive,0,3,3.958004526793957e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,4,True,True,[1769],0.0,positive,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,5,True,True,[252],0.0,positive,0,1,2.624932676553726e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,6,True,True,[1477],0.0,positive,0,1,1.91607978194952e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,7,True,True,[689],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,8,True,True,[1349],0.0,positive,0,1,1.8329592421650887e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,9,True,True,[2313],0.0,positive,0,1,1.7080456018447876e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,10,True,True,[738],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,11,True,True,[130],0.0,positive,0,1,1.750071533024311e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,12,True,True,[2482],0.0,positive,0,1,1.7910497263073921e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,13,True,True,[1319],0.0,positive,0,1,1.8330756574869156e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,14,True,True,[295],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,15,True,True,[2256],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,16,True,True,[2188],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,17,True,True,[1068],0.0,positive,0,1,1.7080456018447876e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,18,True,True,[774],0.0,positive,0,2,2.874992787837982e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,19,True,True,[5],0.0,positive,0,1,2.00001522898674e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,20,True,True,[1507],0.0,positive,0,1,1.7919810488820076e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,21,True,True,[922],0.0,positive,0,1,1.7910497263073921e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,22,True,True,[2287],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,23,True,True,[2241],0.0,positive,0,1,1.7079291865229607e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,24,True,True,[1705],0.0,positive,0,1,1.8329592421650887e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,25,True,True,[1627],0.0,positive,0,1,1.6669509932398796e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,26,True,True,[1200],0.0,positive,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,27,True,True,[304],0.0,positive,0,1,1.6669509932398796e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,28,True,True,[375],0.0,positive,0,1,1.6669509932398796e-06
openai_gpt_oss_20b,RANDOM,sign_type,positive,29,True,True,[1863],0.0,positive,0,1,1.6660196706652641e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,0,True,True,[-238],0.0,negative,0,1,1.8330756574869156e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,1,True,True,[-294],0.0,negative,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,2,True,True,[-197],0.0,negative,0,2,3.00002284348011e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,3,True,True,[-160],0.0,negative,0,1,1.7499551177024841e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,4,True,True,[-161],0.0,negative,0,4,4.249974153935909e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,5,True,True,[-124],0.0,negative,0,14,1.1750031262636185e-05
openai_gpt_oss_20b,RANDOM,sign_type,negative,6,True,True,[-191],0.0,negative,0,9,7.666065357625484e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,7,True,True,[-249],0.0,negative,0,19,1.525005791336298e-05
openai_gpt_oss_20b,RANDOM,sign_type,negative,8,True,True,[-495],0.0,negative,0,2,2.625049091875553e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,9,True,True,[-356],0.0,negative,0,19,1.537497155368328e-05
openai_gpt_oss_20b,RANDOM,sign_type,negative,10,True,True,[-86],0.0,negative,0,1,1.9579892978072166e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,11,True,True,[-66],0.0,negative,0,1,1.7919810488820076e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,12,True,True,[-436],0.0,negative,0,3,3.2079406082630157e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,13,True,True,[-431],0.0,negative,0,8,6.916932761669159e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,14,True,True,[-413],0.0,negative,0,5,4.749977961182594e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,15,True,True,[-243],0.0,negative,0,11,9.124982170760632e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,16,True,True,[-188],0.0,negative,0,9,7.707974873483181e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,17,True,True,[-396],0.0,negative,0,2,2.6670750230550766e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,18,True,True,[-104],0.0,negative,0,13,1.025001984089613e-05
openai_gpt_oss_20b,RANDOM,sign_type,negative,19,True,True,[-319],0.0,negative,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,20,True,True,[-304],0.0,negative,0,10,8.209026418626308e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,21,True,True,[-407],0.0,negative,0,1,1.7920974642038345e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,22,True,True,[-407],0.0,negative,0,3,3.3330870792269707e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,23,True,True,[-260],0.0,negative,0,4,4.208064638078213e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,24,True,True,[-496],0.0,negative,0,3,3.291061148047447e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,25,True,True,[-421],0.0,negative,0,4,4.0839659050107e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,26,True,True,[-423],0.0,negative,0,5,4.749977961182594e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,27,True,True,[-240],0.0,negative,0,12,9.916955605149269e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,28,True,True,[-28],0.0,negative,0,6,5.375011824071407e-06
openai_gpt_oss_20b,RANDOM,sign_type,negative,29,True,True,[-196],0.0,negative,0,3,3.3329706639051437e-06
openai_gpt_oss_20b,RANDOM,sign_type,zero,0,False,False,[1],2.0,,0,1000,0.0006390410708263516
openai_gpt_oss_20b,RANDOM,sign_type,zero,1,False,False,[1],2.0,,0,1000,0.0006117080338299274
openai_gpt_oss_20b,RANDOM,sign_type,zero,2,False,False,[1],2.0,,0,1000,0.0006166250677779317
openai_gpt_oss_20b,RANDOM,sign_type,zero,3,True,True,[0],0.0,zero,0,164,0.00010216701775789261
openai_gpt_oss_20b,RANDOM,sign_type,zero,4,False,False,[-1],2.0,,0,1000,0.0006134581053629518
openai_gpt_oss_20b,RANDOM,sign_type,zero,5,False,False,[5],6.0,,0,1000,0.0006140409968793392
openai_gpt_oss_20b,RANDOM,sign_type,zero,6,False,False,[1],2.0,,0,1000,0.0006089999806135893
openai_gpt_oss_20b,RANDOM,sign_type,zero,7,True,True,[0],0.0,zero,0,201,0.0001247089821845293
openai_gpt_oss_20b,RANDOM,sign_type,zero,8,True,True,[0],0.0,zero,0,957,0.0005872499896213412
openai_gpt_oss_20b,RANDOM,sign_type,zero,9,False,False,[-1],2.0,,0,1000,0.0006143329665064812
openai_gpt_oss_20b,RANDOM,sign_type,zero,10,False,False,[-1],2.0,,0,1000,0.0006144590443000197
openai_gpt_oss_20b,RANDOM,sign_type,zero,11,False,False,[-1],2.0,,0,1000,0.000615666969679296
openai_gpt_oss_20b,RANDOM,sign_type,zero,12,False,False,[2],3.0,,0,1000,0.0006012079538777471
openai_gpt_oss_20b,RANDOM,sign_type,zero,13,False,False,[-1],2.0,,0,1000,0.0005883330013602972
openai_gpt_oss_20b,RANDOM,sign_type,zero,14,True,True,[0],0.0,zero,0,888,0.0005236669676378369
openai_gpt_oss_20b,RANDOM,sign_type,zero,15,True,True,[0],0.0,zero,0,887,0.0005266659427434206
openai_gpt_oss_20b,RANDOM,sign_type,zero,16,True,True,[0],0.0,zero,0,20,1.3332930393517017e-05
openai_gpt_oss_20b,RANDOM,sign_type,zero,17,False,False,[2],3.0,,0,1000,0.0005924169672653079
openai_gpt_oss_20b,RANDOM,sign_type,zero,18,False,False,[1],2.0,,0,1000,0.0006217920454218984
openai_gpt_oss_20b,RANDOM,sign_type,zero,19,False,False,[2],3.0,,0,1000,0.0006017080741003156
openai_gpt_oss_20b,RANDOM,sign_type,zero,20,False,False,[-3],4.0,,0,1000,0.0006209580460563302
openai_gpt_oss_20b,RANDOM,sign_type,zero,21,True,True,[0],0.0,zero,0,423,0.0002549579367041588
openai_gpt_oss_20b,RANDOM,sign_type,zero,22,False,False,[1],2.0,,0,1000,0.0006019999273121357
openai_gpt_oss_20b,RANDOM,sign_type,zero,23,True,True,[0],0.0,zero,0,415,0.00024737499188631773
openai_gpt_oss_20b,RANDOM,sign_type,zero,24,False,False,[-1],2.0,,0,1000,0.0005735420854762197
openai_gpt_oss_20b,RANDOM,sign_type,zero,25,True,True,[0],0.0,zero,0,621,0.0003567079547792673
openai_gpt_oss_20b,RANDOM,sign_type,zero,26,False,False,[-1],2.0,,0,1000,0.000569332973100245
openai_gpt_oss_20b,RANDOM,sign_type,zero,27,False,False,[1],2.0,,0,1000,0.000576582970097661
openai_gpt_oss_20b,RANDOM,sign_type,zero,28,False,False,[1],2.0,,0,1000,0.0005674170097336173
openai_gpt_oss_20b,RANDOM,sign_type,zero,29,False,False,[-2],3.0,,0,1000,0.0005723750218749046
openai_gpt_oss_20b,RANDOM,string_category,empty,0,True,True,[''],0.0,empty,0,3,2.050003968179226e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,1,True,True,[''],0.0,empty,0,1,2.874992787837982e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,2,True,True,[''],0.0,empty,0,31,6.704090628772974e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,3,True,True,[''],0.0,empty,0,3,7.2499969974160194e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,4,True,True,[''],0.0,empty,0,1,2.0420411601662636e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,5,True,True,[''],0.0,empty,0,1,1.959037035703659e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,6,True,True,[''],0.0,empty,0,27,4.954100586473942e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,7,True,True,[''],0.0,empty,0,4,8.750008419156075e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,8,True,True,[''],0.0,empty,0,71,0.00014445895794779062
openai_gpt_oss_20b,RANDOM,string_category,empty,9,True,True,[''],0.0,empty,0,17,3.616604954004288e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,10,True,True,[''],0.0,empty,0,17,3.1250063329935074e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,11,True,True,[''],0.0,empty,0,6,1.354096457362175e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,12,True,True,[''],0.0,empty,0,14,2.475001383572817e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,13,True,True,[''],0.0,empty,0,26,5.320901982486248e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,14,True,True,[''],0.0,empty,0,16,3.358290996402502e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,15,True,True,[''],0.0,empty,0,2,4.125060513615608e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,16,True,True,[''],0.0,empty,0,46,9.587500244379044e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,17,True,True,[''],0.0,empty,0,45,9.512505494058132e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,18,True,True,[''],0.0,empty,0,20,4.383397754281759e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,19,True,True,[''],0.0,empty,0,15,2.9583927243947983e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,20,True,True,[''],0.0,empty,0,7,1.329102087765932e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,21,True,True,[''],0.0,empty,0,2,4.334026016294956e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,22,True,True,[''],0.0,empty,0,11,2.1332991309463978e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,23,True,True,[''],0.0,empty,0,1,1.8749851733446121e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,24,True,True,[''],0.0,empty,0,39,7.391697727143764e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,25,True,True,[''],0.0,empty,0,4,5.416921339929104e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,26,True,True,[''],0.0,empty,0,31,6.250001024454832e-05
openai_gpt_oss_20b,RANDOM,string_category,empty,27,True,True,[''],0.0,empty,0,2,4.708068445324898e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,28,True,True,[''],0.0,empty,0,2,4.083034582436085e-06
openai_gpt_oss_20b,RANDOM,string_category,empty,29,True,True,[''],0.0,empty,0,5,9.582960046827793e-06
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,0,False,False,['RCkawWV'],1.0,,0,1000,0.0018997080624103546
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,1,False,False,['Pn8CQQy89ZPQscS'],1.0,,0,1000,0.0018671249272301793
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,2,False,False,['ADwF0'],1.0,,0,1000,0.0018700000364333391
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,3,False,False,['yCmdEJiU4lNWh'],1.0,,0,1000,0.0017941659316420555
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,4,False,False,['vKA'],1.0,,0,1000,0.0018649579724296927
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,5,False,False,['D6p6q'],1.0,,0,1000,0.0018032090738415718
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,6,False,False,['xeO3TaQ'],1.0,,0,1000,0.001803792081773281
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,7,False,False,['51npU8TmTC4'],1.0,,0,1000,0.0017714999848976731
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,8,True,True,['HffH'],0.0,long_palindrome,0,700,0.001223415951244533
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,9,False,False,['NxSfS'],1.0,,0,1000,0.0017602499574422836
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,10,False,False,['4IEUsTq'],1.0,,0,1000,0.0018364170100539923
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,11,False,False,['u5qkDrIn'],1.0,,0,1000,0.0017967920284718275
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,12,False,False,['48rsjeyD'],1.0,,0,1000,0.0018175829900428653
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,13,False,False,['75nNs0mxn01XehF'],1.0,,0,1000,0.001810500049032271
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,14,False,False,['PQLcUN1yKXmAPH'],1.0,,0,1000,0.0018616669112816453
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,15,False,False,['mb1nV4aM7C3nP'],1.0,,0,1000,0.0018226669635623693
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,16,False,False,[''],1.0,,0,1000,0.001904499949887395
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,17,False,False,['iPG1483'],1.0,,0,1000,0.0018237920012325048
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,18,False,False,['aurnna'],1.0,,0,1000,0.0017924169078469276
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,19,False,False,['gvBitS'],1.0,,0,1000,0.0018515420379117131
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,20,False,False,['kHZxVn'],1.0,,0,1000,0.0017922500846907496
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,21,False,False,['Km0wpU64dRo6Ex6'],1.0,,0,1000,0.0018729589646682143
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,22,False,False,['vQ5l7m4Mq'],1.0,,0,1000,0.0018426249735057354
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,23,False,False,['qvC'],1.0,,0,1000,0.00181291694752872
openai_gpt_oss_20b,RANDOM,string_category,long_palindrome,24,False,False,['Hzi6gzGwG8Lu'],1.0,,0,1000,0.0018250419525429606
