model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,7,True,True,"[60.561071043232495, 1.4366318356118195]",0.0,overweight,0,8,6.792019121348858e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,8,True,True,"[143.9912018740489, 2.355210825104484]",0.0,overweight,0,4,4.041008651256561e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,9,True,True,"[143.6429699167588, 2.3322246440467076]",0.0,overweight,0,1,1.9170111045241356e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,10,True,True,"[95.7948182026219, 1.9349239750006821]",0.0,overweight,0,19,1.4374963939189911e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,11,True,True,"[117.69557021733421, 1.9929685824121715]",0.0,overweight,0,13,1.0499963536858559e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,12,True,True,"[176.35217920834418, 2.478409771040675]",0.0,overweight,0,19,1.4542019926011562e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,13,True,True,"[149.969473093238, 2.4276144971806826]",0.0,overweight,0,35,2.5084009394049644e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,14,True,True,"[38.069576216566105, 1.1720324723978393]",0.0,overweight,0,3,3.4159747883677483e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,15,True,True,"[102.04773206464468, 2.018144433597396]",0.0,overweight,0,24,1.808302477002144e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,16,True,True,"[56.21828435631975, 1.3749793021791523]",0.0,overweight,0,17,1.3167038559913635e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,17,True,True,"[151.10379306371257, 2.3323857069123948]",0.0,overweight,0,7,6.166985258460045e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,18,True,True,"[161.88483496469604, 2.417855568304266]",0.0,overweight,0,4,4.041008651256561e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,19,True,True,"[128.9736062209478, 2.1574320739817834]",0.0,overweight,0,4,4.125060513615608e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,20,True,True,"[147.6842250021829, 2.2218801511312343]",0.0,overweight,0,3,3.458932042121887e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,21,True,True,"[113.90349183850552, 1.9530288950407824]",0.0,overweight,0,18,1.3750046491622925e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,22,True,True,"[142.51533370616787, 2.301114664298802]",0.0,overweight,0,1,2.124928869307041e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,23,True,True,"[121.4273264642339, 2.190146922560401]",0.0,overweight,0,8,6.917049176990986e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,24,True,True,"[140.14735238838898, 2.2428882142400832]",0.0,overweight,0,10,8.334056474268436e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,25,True,True,"[80.7389542094185, 1.641131141180642]",0.0,overweight,0,9,7.542083039879799e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,26,True,True,"[30.4051196753144, 1.0761188123540812]",0.0,overweight,0,11,9.041978046298027e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,27,True,True,"[59.37083220586023, 1.5410010058745436]",0.0,overweight,0,11,9.08400397747755e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,28,True,True,"[120.67370725199339, 2.108216965114297]",0.0,overweight,0,6,5.500041879713535e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,overweight,29,True,True,"[159.7850102416101, 2.3107209003744256]",0.0,overweight,0,2,2.7079368010163307e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,0,True,True,"[149.79854884765197, 1.1695267926255664]",0.0,obese,0,4,6.166985258460045e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,1,True,True,"[180.02083686414423, 1.323034488848368]",0.0,obese,0,2,2.834014594554901e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,2,True,True,"[142.1973039129108, 1.1111365736353662]",0.0,obese,0,1,1.9579892978072166e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,3,True,True,"[189.13017323059907, 1.219116808162418]",0.0,obese,0,2,2.7909409254789352e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,4,True,True,"[173.07761418990407, 1.2484386778256746]",0.0,obese,0,7,6.292015314102173e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,5,True,True,"[99.84138176273703, 1.7815258981664988]",0.0,obese,0,2,2.583954483270645e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,6,True,True,"[95.66487969261729, 1.4879528709852192]",0.0,obese,0,1,1.8329592421650887e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,7,True,True,"[88.7416165562169, 1.4124398973456214]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,8,True,True,"[90.01359194712023, 1.488738787689492]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,9,True,True,"[92.52770379702523, 1.4550844721658343]",0.0,obese,0,1,1.9170111045241356e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,10,True,True,"[179.88337351540002, 2.026088441251786]",0.0,obese,0,1,1.91607978194952e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,11,True,True,"[112.52070621503411, 1.0195018925421897]",0.0,obese,0,2,2.6670750230550766e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,12,True,True,"[81.3812287515546, 1.0237936153232219]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,13,True,True,"[188.63496063400214, 1.9465026324302919]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,14,True,True,"[108.61054736263407, 1.6095268136172385]",0.0,obese,0,2,2.624932676553726e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,15,True,True,"[173.96467891335377, 1.3456856483972492]",0.0,obese,0,1,1.8329592421650887e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,16,True,True,"[170.1729595205947, 1.4749344304266048]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,17,True,True,"[110.39308715313103, 1.4387100962178156]",0.0,obese,0,1,1.8329592421650887e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,18,True,True,"[163.27651596546664, 1.91791897553977]",0.0,obese,0,1,1.834006980061531e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,19,True,True,"[185.58567738515953, 1.2776881679136332]",0.0,obese,0,1,1.958920620381832e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,20,True,True,"[139.95736211907482, 1.5233891190286442]",0.0,obese,0,2,2.6669586077332497e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,21,True,True,"[130.48166298317227, 1.8907273269246914]",0.0,obese,0,4,4.208995960652828e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,22,True,True,"[109.2372032835486, 1.034350808319512]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,23,True,True,"[151.88381875884932, 1.3339105684502885]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,24,True,True,"[73.42879824661443, 1.0017070181821457]",0.0,obese,0,1,1.9170111045241356e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,25,True,True,"[189.1645451659412, 2.147899061178345]",0.0,obese,0,1,1.8749851733446121e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,26,True,True,"[107.69338989050678, 1.7526629642679774]",0.0,obese,0,4,4.332978278398514e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,27,True,True,"[129.1567592287167, 1.609938970476072]",0.0,obese,0,2,2.7080532163381577e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,28,True,True,"[30.711137351041728, 1.001515345572439]",0.0,obese,0,4,4.166970029473305e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,obese,29,True,True,"[83.29304202760346, 1.1113498934952282]",0.0,obese,0,1,1.915963366627693e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,list_pattern,too_short,0,True,True,[[-85]],0.0,too_short,0,2,1.8541933968663216e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,list_pattern,too_short,1,True,True,[[-20]],0.0,too_short,0,1,4.042056389153004e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,list_pattern,too_short,2,True,True,[[73]],0.0,too_short,0,1,3.0420487746596336e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,list_pattern,too_short,3,True,True,[[-48]],0.0,too_short,0,2,5.207955837249756e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,list_pattern,too_short,4,True,True,[[]],0.0,too_short,0,1,2.5420449674129486e-06
